2018,10,Jordan Wilkins(Ind - RB),Gavin
2018,Round 12,,
2018,1,C.J. Mosley(NYJ - LB),Gavin
2018,2,Los Angeles(LAR - DEF),AJ
2018,3,Telvin Smith Sr.(Jax - LB),Justin
2018,4,Deion Jones(Atl - LB),Cameron
2018,5,Nelson Agholor(Phi - WR),Andy
2018,6,Ben Watson(NE - TE),Ben
2018,7,Robby Anderson(NYJ - WR),Tyler
2018,8,Pierre Garcon(SF - WR),Cole
2018,9,Evan Engram(NYG - TE),Everett
2018,10,Jamison Crowder(NYJ - WR),Matt
2018,Round 13,,
2018,1,Blake Martinez(GB - LB),Matt
2018,2,Sam Darnold(NYJ - QB),Everett
2018,3,Jameis Winston(TB - QB),Cole
2018,4,Case Keenum(Was - QB),Tyler
2018,5,DeVante Parker(Mia - WR),Ben
2018,6,Jared Cook(NO - TE),Andy
2018,7,Reshad Jones(Mia - S),Cameron
2018,8,Kwon Alexander(SF - LB),Justin
2018,9,Sean Lee(Dal - LB),AJ
2018,10,Landon Collins(Was - S),Gavin
2018,Round 14,,
2018,1,Cooper Kupp(LAR - WR),Gavin
2018,2,J.J. Watt(Hou - DE),AJ
2018,3,Sammy Watkins(KC - WR),Justin
2018,4,Kevin Byard(Ten - S),Cameron
2018,5,Lavonte David(TB - LB),Andy
2018,6,Jabrill Peppers(NYG - S),Ben
2018,7,Kerryon Johnson(Det - RB),Tyler
2018,8,Keanu Neal(Atl - S),Cole
2018,9,Sterling Shepard(NYG - WR),Everett
2018,10,Zach Brown(Phi - LB),Matt
2018,Round 15,,
2018,1,Jordan Poyer(Buf - S),Matt
2018,2,David Njoku(Cle - TE),Everett
2018,3,Demario Davis(NO - LB),Cole
2018,4,Los Angeles(LAC - DEF),Tyler
2018,5,Joe Schobert(Cle - LB),Ben
2018,6,D.J. Swearinger Sr.(Ari - S),Andy
2018,7,Christian Kirksey(Cle - LB),Cameron
2018,8,Harrison Smith(Min - S),Justin
2018,9,Kenny Stills(Mia - WR),AJ
2018,10,Justin Tucker(Bal - K),Gavin
2018,Round 16,,
2018,1,Bilal Powell(NYJ - RB),Gavin
2018,2,Mike Williams(LAC - WR),AJ
2018,3,Budda Baker(Ari - S),Justin
2018,4,Kelvin Benjamin(KC - WR),Cameron
2018,5,Joey Bosa(LAC - DE),Andy
2018,6,"Chandler Jones(Ari - LB,DE)",Ben
2018,7,Wesley Woodyard(Ten - LB),Tyler
2018,8,Preston Brown(Cin - LB),Cole
2018,9,Myles Jack(Jax - LB),Everett
2018,10,Eric Kendricks(Min - LB),Matt
2018,Round 17,,
2018,1,Barry Church(Jax - S),Matt
2018,2,Tyrann Mathieu(KC - S),Everett
2018,3,Devin McCourty(NE - S),Cole
2018,4,Adoree' Jackson(Ten - CB),Tyler
