2007,3,Tyler,Ben,198.56,151.06,47.5,,Cole,Justin,183.56,199.87,16.31,,AJ,Everett,184.18,210.58,26.4,,,,,,,,Everett,AJ,210.58,184.18,26.4,,Matt,Gavin,197.14,182.43,14.71,,Justin,Cole,199.87,183.56,16.31,,Ben,Tyler,151.06,198.56,47.5,,Gavin,Matt,182.43,197.14,14.71,,,,,,
2007,4,Tyler,Matt,158.83,138.13,20.7,,Cole,AJ,155.18,143.02,12.16,,AJ,Cole,143.02,155.18,12.16,,,,,,,,Everett,Ben,232.55,161.42,71.13,,Matt,Tyler,138.13,158.83,20.7,,Justin,Gavin,170.26,163.06,7.2,,Ben,Everett,161.42,232.55,71.13,,Gavin,Justin,163.06,170.26,7.2,,,,,,
2007,5,Tyler,Justin,154.41,146.44,7.97,,Cole,Gavin,179.77,175.74,4.03,,AJ,Ben,172.36,121.05,51.31,,,,,,,,Everett,Matt,158.51,175.76,17.25,,Matt,Everett,175.76,158.51,17.25,,Justin,Tyler,146.44,154.41,7.97,,Ben,AJ,121.05,172.36,51.31,,Gavin,Cole,175.74,179.77,4.03,,,,,,
2007,6,Tyler,Gavin,169.81,172.86,3.05,,Cole,Ben,145.51,192.32,46.81,,AJ,Matt,162.55,250.19,87.64,,,,,,,,Everett,Justin,204.11,191.49,12.62,,Matt,AJ,250.19,162.55,87.64,,Justin,Everett,191.49,204.11,12.62,,Ben,Cole,192.32,145.51,46.81,,Gavin,Tyler,172.86,169.81,3.05,,,,,,
2007,7,Tyler,Cole,213.32,149.76,63.56,,Cole,Tyler,149.76,213.32,63.56,,AJ,Justin,152.76,169.23,16.47,,,,,,,,Everett,Gavin,217.67,167.33,50.34,,Matt,Ben,192.65,258.66,66.01,,Justin,AJ,169.23,152.76,16.47,,Ben,Matt,258.66,192.65,66.01,,Gavin,Everett,167.33,217.67,50.34,,,,,,
2007,8,Tyler,Everett,194.87,181.7,13.17,,Cole,Matt,130.17,165.12,34.95,,AJ,Gavin,166.68,169.76,3.08,,,,,,,,Everett,Tyler,181.7,194.87,13.17,,Matt,Cole,165.12,130.17,34.95,,Justin,Ben,178.71,179.11,0.4,,Ben,Justin,179.11,178.71,0.4,,Gavin,AJ,169.76,166.68,3.08,,,,,,
2007,9,Tyler,AJ,203.85,148.76,55.09,,Cole,Everett,143.05,215.33,72.28,,AJ,Tyler,148.76,203.85,55.09,,,,,,,,Everett,Cole,215.33,143.05,72.28,,Matt,Justin,182.16,217.43,35.27,,Justin,Matt,217.43,182.16,35.27,,Ben,Gavin,230.65,207.22,23.43,,Gavin,Ben,207.22,230.65,23.43,,,,,,
2007,10,Tyler,Ben,242.49,207.57,34.92,,Cole,Justin,148.9,204.89,55.99,,AJ,Everett,137.52,165,27.48,,,,,,,,Everett,AJ,165,137.52,27.48,,Matt,Gavin,170.82,144.5,26.32,,Justin,Cole,204.89,148.9,55.99,,Ben,Tyler,207.57,242.49,34.92,,Gavin,Matt,144.5,170.82,26.32,,,,,,
2007,11,Tyler,Matt,202.13,185.71,16.42,,Cole,AJ,212.96,176.96,36,,AJ,Cole,176.96,212.96,36,,,,,,,,Everett,Ben,227.46,136.89,90.57,,Matt,Tyler,185.71,202.13,16.42,,Justin,Gavin,180.86,162.98,17.88,,Ben,Everett,136.89,227.46,90.57,,Gavin,Justin,162.98,180.86,17.88,,,,,,
2007,12,Tyler,Justin,205.67,174.44,31.23,,Cole,Gavin,160.22,198.02,37.8,,AJ,Ben,172.2,169.45,2.75,,,,,,,,Everett,Matt,218.03,154.04,63.99,,Matt,Everett,154.04,218.03,63.99,,Justin,Tyler,174.44,205.67,31.23,,Ben,AJ,169.45,172.2,2.75,,Gavin,Cole,198.02,160.22,37.8,,,,,,
2007,13,Tyler,Gavin,207.56,187.52,20.04,,Cole,Ben,152.17,231.85,79.68,,AJ,Matt,155.52,188.82,33.3,,,,,,,,Everett,Justin,174.84,113.63,61.21,,Matt,AJ,188.82,155.52,33.3,,Justin,Everett,113.63,174.84,61.21,,Ben,Cole,231.85,152.17,79.68,,Gavin,Tyler,187.52,207.56,20.04,,,,,,
2008,1,Tyler,Justin,118.51,185.66,67.15,,Cole,Everett,146.15,176.98,30.83,,AJ,Cameron,149.64,186.27,36.63,,Cameron,AJ,186.27,149.64,36.63,,Everett,Cole,176.98,146.15,30.83,,Matt,Ben,152.3,167.68,15.38,,Justin,Tyler,185.66,118.51,67.15,,Ben,Matt,167.68,152.3,15.38,,Gavin,Andy,188.97,171.99,16.98,,Andy,Gavin,171.99,188.97,16.98
2008,2,Tyler,Gavin,125.81,127.66,1.85,,Cole,Justin,142.21,198.35,56.14,,AJ,Everett,174.28,177.28,3,,Cameron,Ben,219.34,147.1,72.24,,Everett,AJ,177.28,174.28,3,,Matt,Andy,117.67,179.32,61.65,,Justin,Cole,198.35,142.21,56.14,,Ben,Cameron,147.1,219.34,72.24,,Gavin,Tyler,127.66,125.81,1.85,,Andy,Matt,179.32,117.67,61.65
2008,3,Tyler,Matt,171.21,153.98,17.23,,Cole,AJ,154.55,171.86,17.31,,AJ,Cole,171.86,154.55,17.31,,Cameron,Andy,127.05,147.94,20.89,,Everett,Ben,185.63,175.56,10.07,,Matt,Tyler,153.98,171.21,17.23,,Justin,Gavin,200.51,137.5,63.01,,Ben,Everett,175.56,185.63,10.07,,Gavin,Justin,137.5,200.51,63.01,,Andy,Cameron,147.94,127.05,20.89
2008,4,Tyler,Cameron,216.79,184.02,32.77,,Cole,Gavin,182.44,163.58,18.86,,AJ,Ben,153.01,151.5,1.51,,Cameron,Tyler,184.02,216.79,32.77,,Everett,Andy,173.83,145.11,28.72,,Matt,Justin,156.84,153.42,3.42,,Justin,Matt,153.42,156.84,3.42,,Ben,AJ,151.5,153.01,1.51,,Gavin,Cole,163.58,182.44,18.86,,Andy,Everett,145.11,173.83,28.72
2008,5,Tyler,Everett,164.3,213.19,48.89,,Cole,Ben,179.98,151.16,28.82,,AJ,Andy,203.92,140.3,63.62,,Cameron,Justin,103.45,180.96,77.51,,Everett,Tyler,213.19,164.3,48.89,,Matt,Gavin,196.58,168.94,27.64,,Justin,Cameron,180.96,103.45,77.51,,Ben,Cole,151.16,179.98,28.82,,Gavin,Matt,168.94,196.58,27.64,,Andy,AJ,140.3,203.92,63.62
2008,6,Tyler,AJ,181.18,167.58,13.6,,Cole,Matt,162.18,135.05,27.13,,AJ,Tyler,167.58,181.18,13.6,,Cameron,Gavin,186.47,131.06,55.41,,Everett,Justin,184.96,210.37,25.41,,Matt,Cole,135.05,162.18,27.13,,Justin,Everett,210.37,184.96,25.41,,Ben,Andy,125.44,159.98,34.54,,Gavin,Cameron,131.06,186.47,55.41,,Andy,Ben,159.98,125.44,34.54
